,2020,2021,2022,2023
2020,1.0,0.4497298865160799,0.436952280167995,0.41653313224620603
2021,0.4497298865160799,1.0,0.48100999473961076,0.45463288452609935
2022,0.436952280167995,0.48100999473961076,1.0,0.5159668172063675
2023,0.41653313224620603,0.45463288452609935,0.5159668172063675,1.0
