,2020,2021,2022,2023
2020,1.0,0.7186617654893186,0.7294322442420996,0.7192743180648482
2021,0.7186617654893186,1.0,0.7077910221967187,0.7425622812435659
2022,0.7294322442420996,0.7077910221967187,1.0,0.7675874481571328
2023,0.7192743180648482,0.7425622812435659,0.7675874481571328,1.0
