,2020,2021,2022,2023
2020,1.0,0.714693183304985,0.7276791584483893,0.7184829329962074
2021,0.714693183304985,1.0,0.7057389876600221,0.7387972890956909
2022,0.7276791584483893,0.7057389876600221,1.0,0.764508614289737
2023,0.7184829329962074,0.7387972890956909,0.764508614289737,1.0
