precision,recall,f1,iou,accuracy,kappa,tp,fp,fn,tn,year,source
0.9828529057373251,0.5084144411948027,0.6701636857738735,0.503944491968444,0.5192520265291083,0.04393985687294278,31812,555,30759,2010,2020,raw
0.9940654250699604,0.32927394479870864,0.49468768383014994,0.32862793887772357,0.353798206828789,0.03188659167709146,20603,123,41968,2442,2020,filtered
0.9864294330518697,0.5227661376676096,0.6833732019930848,0.5190333380936514,0.534650577253746,0.0534504873603782,32710,450,29861,2115,2021,raw
0.9895843970182784,0.30976011251218616,0.4718283286877564,0.30875348466746316,0.33380926062392535,0.025479947203837144,19382,204,43189,2361,2021,filtered
0.9831072971675469,0.5236451391219574,0.6833230794898799,0.5189755124021922,0.5337601326455417,0.047033483724854074,32765,563,29806,2002,2022,raw
0.9845736200284397,0.3651691678253504,0.5327473244887967,0.36309173830825214,0.3846720707442889,0.026989477640816148,22849,358,39722,2207,2022,filtered
0.9831455939773589,0.5593485800131052,0.7130284200876033,0.5540358708901236,0.5674895603045935,0.05385987553342531,34999,600,27572,1965,2023,raw
0.9903717787936405,0.3912515382525451,0.5609119028525604,0.3897689821522393,0.4115696389093589,0.036956521593215434,24481,238,38090,2327,2023,filtered
