boundary_precision_10m,boundary_recall_10m,boundary_f1_10m,boundary_precision_20m,boundary_recall_20m,boundary_f1_20m,boundary_precision_30m,boundary_recall_30m,boundary_f1_30m,year,source
0.09044585987261146,0.2951240376390077,0.13845866871665008,0.138343949044586,0.41060735671514115,0.20695840464798848,0.19235668789808918,0.5183917878528657,0.28059469910108265,2020,raw
0.06949352179034157,0.1864841745081266,0.10125446265149397,0.10983510011778563,0.2634730538922156,0.15503861323004983,0.14546525323910484,0.32164242942686055,0.20032981338257166,2020,filtered
0.07920792079207921,0.2951240376390077,0.12489535488834085,0.12978906586310804,0.43199315654405473,0.199607556133992,0.17757210503659063,0.5414884516680923,0.2674412977298025,2021,raw
0.06990969997087096,0.18306244653550044,0.10117984046839017,0.11913778036702592,0.2840034217279726,0.16785948499175152,0.1605010195164579,0.339606501283148,0.21798188358860396,2021,filtered
0.10200887033655101,0.32591958939264326,0.15538433295853038,0.15288285937907645,0.4422583404619333,0.2272190857972134,0.20453952517610227,0.5226689478186484,0.2940187370778641,2022,raw
0.10217654171704958,0.2771599657827203,0.1493093664659278,0.1523579201934704,0.38152266894781867,0.21775656028643617,0.19860943168077388,0.4431137724550898,0.27428203920329697,2022,filtered
0.09310424889714418,0.32506415739948674,0.14474959735046872,0.1420942651497562,0.43370402053036783,0.21405709472359652,0.19038774088692825,0.5406330196749358,0.28160595380540804,2023,raw
0.08595988538681948,0.24721984602224123,0.12756472033605284,0.14240687679083094,0.3661248930710009,0.20505583181866602,0.18624641833810887,0.4345594525235244,0.26074219135570936,2023,filtered
